condition_attr,condition_val,treatment_attr,treatment_val,coverage_pct,cate_value
Country,Israel,FormalEducation,"Other doctoral degree (Ph.D, Ed.D., etc.)",1.1605873993368072,-2570.5974313037736
Country,Israel,FormalEducation,I never completed any formal education,1.1605873993368072,-48839.26937301565
Country,Israel,UndergradMajor,"A natural science (ex. biology, chemistry, physics)",1.1605873993368072,11454.500677214175
Country,Israel,UndergradMajor,"Computer science, computer engineering, or software engineering",1.1605873993368072,14912.913266801219
Country,Israel,UndergradMajor,"Fine arts or performing arts (ex. graphic design, music, studio art)",1.1605873993368072,-56613.64713334009
Country,Israel,UndergradMajor,"A business discipline (ex. accounting, finance, marketing)",1.1605873993368072,779.6816244485556
Country,Israel,UndergradMajor,"Another engineering discipline (ex. civil, electrical, mechanical)",1.1605873993368072,-17422.243180130856
Country,Israel,UndergradMajor,"Information systems, information technology, or system administration",1.1605873993368072,-32461.23155594979
Country,Israel,UndergradMajor,"A social science (ex. anthropology, psychology, political science)",1.1605873993368072,67205.04598059457
Country,Israel,UndergradMajor,Web development or web design,1.1605873993368072,-26247.417036423554
Country,Israel,UndergradMajor,"A humanities discipline (ex. literature, history, philosophy)",1.1605873993368072,-48368.0402528645
Country,Israel,UndergradMajor,Mathematics or statistics,1.1605873993368072,66084.51209926
Country,Israel,UndergradMajor,"A health science (ex. nursing, pharmacy, radiology)",1.1605873993368072,14344.695259375563
Country,Israel,UndergradMajor,I never declared a major,1.1605873993368072,27857.25567206961
Country,Israel,Hobby,Yes,1.1605873993368072,1.0319869262526503e+19
Country,Israel,Hobby,No,1.1605873993368072,-70239.76271047699
Country,Belgium,Exercise,Daily or almost every day,1.007947786725617,-38070.97967013731
Country,Belgium,Exercise,1 - 2 times per week,1.007947786725617,26165.939974209774
Country,Belgium,Exercise,I don't typically exercise,1.007947786725617,-8039.76912331804
Country,Belgium,Exercise,3 - 4 times per week,1.007947786725617,-8252.346661058458
Country,Belgium,HoursComputer,5 - 8 hours,1.007947786725617,24988.46876415478
Country,Belgium,HoursComputer,9 - 12 hours,1.007947786725617,18534.58284390717
Country,Belgium,HoursComputer,Over 12 hours,1.007947786725617,-16064.799657482095
Country,Belgium,HoursComputer,1 - 4 hours,1.007947786725617,-26776.575375100678
Country,Belgium,HoursComputer,Less than 1 hour,1.007947786725617,0.0
Country,Belgium,DevType,Database administrator,1.007947786725617,-20674.32412733787
Country,Belgium,DevType,Back-end developer,1.007947786725617,20305.73518064627
Country,Belgium,DevType,Mobile developer,1.007947786725617,-1026.0724527049522
Country,Belgium,DevType,Front-end developer,1.007947786725617,-31606.25512683111
Country,Belgium,DevType,Full-stack developer,1.007947786725617,-16072.948627470872
Country,Belgium,DevType,Designer,1.007947786725617,-30996.904045547155
Country,Belgium,DevType,Embedded applications or devices developer,1.007947786725617,-13929.916249783026
Country,Belgium,DevType,Engineering manager,1.007947786725617,3734.727499085965
Country,Belgium,DevType,Data scientist or machine learning specialist,1.007947786725617,-26375.667040410826
Country,Belgium,DevType,Desktop or enterprise applications developer,1.007947786725617,53857.29835594525
Country,Belgium,DevType,"C-suite executive (CEO, CTO, etc.)",1.007947786725617,54233.877948102236
Country,Belgium,DevType,QA or test developer,1.007947786725617,-10976.524599731934
Country,Belgium,DevType,System administrator,1.007947786725617,32217.99550834048
Country,Belgium,DevType,Data or business analyst,1.007947786725617,43235.76294878931
Country,Belgium,DevType,DevOps specialist,1.007947786725617,25101.39113896611
Country,Belgium,DevType,Educator or academic researcher,1.007947786725617,0.0
Country,Belgium,DevType,Student,1.007947786725617,-3199.3604773070356
Country,Belgium,DevType,Game or graphics developer,1.007947786725617,-16197.231024768855
Country,Belgium,DevType,Product manager,1.007947786725617,0.0
Country,Belgium,DevType,Marketing or sales professional,1.007947786725617,0.0
Country,Belgium,FormalEducation,"Bachelor’s degree (BA, BS, B.Eng., etc.)",1.007947786725617,-2153.866304954802
Country,Belgium,FormalEducation,Some college/university study without earning a degree,1.007947786725617,-26736.578888344917
Country,Belgium,FormalEducation,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",1.007947786725617,-52828.35175763004
Country,Belgium,FormalEducation,"Master’s degree (MA, MS, M.Eng., MBA, etc.)",1.007947786725617,5459.299318689533
Country,Belgium,FormalEducation,Associate degree,1.007947786725617,147317.81152144013
Country,Belgium,FormalEducation,"Professional degree (JD, MD, etc.)",1.007947786725617,-36965.97333060618
Country,Belgium,FormalEducation,Primary/elementary school,1.007947786725617,5968.505876372573
Country,Belgium,FormalEducation,"Other doctoral degree (Ph.D, Ed.D., etc.)",1.007947786725617,34449.991608329714
Country,Belgium,FormalEducation,I never completed any formal education,1.007947786725617,-26345.12051158789
Country,Belgium,UndergradMajor,"A natural science (ex. biology, chemistry, physics)",1.007947786725617,22675.075380344246
Country,Belgium,UndergradMajor,"Computer science, computer engineering, or software engineering",1.007947786725617,4613.00671093278
Country,Belgium,UndergradMajor,"Fine arts or performing arts (ex. graphic design, music, studio art)",1.007947786725617,-40539.25245732741
Country,Belgium,UndergradMajor,"A business discipline (ex. accounting, finance, marketing)",1.007947786725617,75070.3824134466
Country,Belgium,UndergradMajor,"Another engineering discipline (ex. civil, electrical, mechanical)",1.007947786725617,3449.7829150331568
Country,Belgium,UndergradMajor,"Information systems, information technology, or system administration",1.007947786725617,11691.145885450112
Country,Belgium,UndergradMajor,"A social science (ex. anthropology, psychology, political science)",1.007947786725617,-20286.653428206395
Country,Belgium,UndergradMajor,Web development or web design,1.007947786725617,-41951.856610747214
Country,Belgium,UndergradMajor,"A humanities discipline (ex. literature, history, philosophy)",1.007947786725617,-41170.56426531533
Country,Belgium,UndergradMajor,Mathematics or statistics,1.007947786725617,-4696.177392750285
Country,Belgium,UndergradMajor,"A health science (ex. nursing, pharmacy, radiology)",1.007947786725617,-31362.784618156493
Country,Belgium,UndergradMajor,I never declared a major,1.007947786725617,-52574.87004394687
Country,Belgium,Hobby,Yes,1.007947786725617,-47885.461472899784
Country,Belgium,Hobby,No,1.007947786725617,-2.4176314094620217e+20
Country,Switzerland,Exercise,Daily or almost every day,1.4448128848886783,59223.92308328645
Country,Switzerland,Exercise,1 - 2 times per week,1.4448128848886783,5085.0251743992585
Country,Switzerland,Exercise,I don't typically exercise,1.4448128848886783,5804.408737408515
Country,Switzerland,Exercise,3 - 4 times per week,1.4448128848886783,-40249.43352989605
Country,Switzerland,HoursComputer,5 - 8 hours,1.4448128848886783,-15222.697760754378
Country,Switzerland,HoursComputer,9 - 12 hours,1.4448128848886783,21192.99038973773
Country,Switzerland,HoursComputer,Over 12 hours,1.4448128848886783,38217.54574619262
Country,Switzerland,HoursComputer,1 - 4 hours,1.4448128848886783,-48947.45780281327
Country,Switzerland,HoursComputer,Less than 1 hour,1.4448128848886783,0.0
Country,Switzerland,DevType,Database administrator,1.4448128848886783,87119.3463436534
Country,Switzerland,DevType,Back-end developer,1.4448128848886783,57294.93352631034
Country,Switzerland,DevType,Mobile developer,1.4448128848886783,-32628.6273250307
Country,Switzerland,DevType,Front-end developer,1.4448128848886783,-5508.567667538622
Country,Switzerland,DevType,Full-stack developer,1.4448128848886783,-56859.88436512831
Country,Switzerland,DevType,Designer,1.4448128848886783,-20166.696421132416
Country,Switzerland,DevType,Embedded applications or devices developer,1.4448128848886783,-50560.16819061879
Country,Switzerland,DevType,Engineering manager,1.4448128848886783,123524.39475372783
Country,Switzerland,DevType,Data scientist or machine learning specialist,1.4448128848886783,-10114.658356846601
Country,Switzerland,DevType,Desktop or enterprise applications developer,1.4448128848886783,-34564.0977188536
Country,Switzerland,DevType,"C-suite executive (CEO, CTO, etc.)",1.4448128848886783,122983.7456561256
Country,Switzerland,DevType,QA or test developer,1.4448128848886783,-75710.61326737318
Country,Switzerland,DevType,System administrator,1.4448128848886783,-73091.2036913955
Country,Switzerland,DevType,Data or business analyst,1.4448128848886783,-44664.217446739036
Country,Switzerland,DevType,DevOps specialist,1.4448128848886783,-34345.511487303935
Country,Switzerland,DevType,Educator or academic researcher,1.4448128848886783,-31903.456991951985
Country,Switzerland,DevType,Student,1.4448128848886783,60022.81714834065
Country,Switzerland,DevType,Game or graphics developer,1.4448128848886783,7051.933225273089
Country,Switzerland,DevType,Product manager,1.4448128848886783,0.0
Country,Switzerland,DevType,Marketing or sales professional,1.4448128848886783,0.0
Country,Switzerland,FormalEducation,"Bachelor’s degree (BA, BS, B.Eng., etc.)",1.4448128848886783,16132.887948385342
Country,Switzerland,FormalEducation,Some college/university study without earning a degree,1.4448128848886783,-24420.510838289898
Country,Switzerland,FormalEducation,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",1.4448128848886783,-68014.58058212564
Country,Switzerland,FormalEducation,"Master’s degree (MA, MS, M.Eng., MBA, etc.)",1.4448128848886783,-906.1741971323355
Country,Switzerland,FormalEducation,Associate degree,1.4448128848886783,28835.025516818336
Country,Switzerland,FormalEducation,"Professional degree (JD, MD, etc.)",1.4448128848886783,18936.334342038605
Country,Switzerland,FormalEducation,Primary/elementary school,1.4448128848886783,104718.75419148778
Country,Switzerland,FormalEducation,"Other doctoral degree (Ph.D, Ed.D., etc.)",1.4448128848886783,2246.430823423074
Country,Switzerland,FormalEducation,I never completed any formal education,1.4448128848886783,75847.98149777908
Country,Switzerland,UndergradMajor,"A natural science (ex. biology, chemistry, physics)",1.4448128848886783,-35596.21347965245
Country,Switzerland,UndergradMajor,"Computer science, computer engineering, or software engineering",1.4448128848886783,25166.312579542613
Country,Switzerland,UndergradMajor,"Fine arts or performing arts (ex. graphic design, music, studio art)",1.4448128848886783,-97942.05031000427
Country,Switzerland,UndergradMajor,"A business discipline (ex. accounting, finance, marketing)",1.4448128848886783,-43337.99669898189
Country,Switzerland,UndergradMajor,"Another engineering discipline (ex. civil, electrical, mechanical)",1.4448128848886783,-6905.393052129904
Country,Switzerland,UndergradMajor,"Information systems, information technology, or system administration",1.4448128848886783,18065.31995343247
Country,Switzerland,UndergradMajor,"A social science (ex. anthropology, psychology, political science)",1.4448128848886783,-47680.6905509034
Country,Switzerland,UndergradMajor,Web development or web design,1.4448128848886783,12573.040145195813
Country,Switzerland,UndergradMajor,"A humanities discipline (ex. literature, history, philosophy)",1.4448128848886783,64601.09243819278
Country,Switzerland,UndergradMajor,Mathematics or statistics,1.4448128848886783,70544.45375662
Country,Switzerland,UndergradMajor,"A health science (ex. nursing, pharmacy, radiology)",1.4448128848886783,0.0
Country,Switzerland,UndergradMajor,I never declared a major,1.4448128848886783,-42834.60238552002
Country,Switzerland,Hobby,Yes,1.4448128848886783,205776.46601616178
Country,Switzerland,Hobby,No,1.4448128848886783,-1.4491401127667668e+20
Country,Austria,Exercise,Daily or almost every day,1.0342649613137533,-33268.15047552304
Country,Austria,Exercise,1 - 2 times per week,1.0342649613137533,64972.105985805334
Country,Austria,Exercise,I don't typically exercise,1.0342649613137533,-18194.242333912578
Country,Austria,Exercise,3 - 4 times per week,1.0342649613137533,36789.70783550996
Country,Austria,HoursComputer,5 - 8 hours,1.0342649613137533,-46064.9294904534
Country,Austria,HoursComputer,9 - 12 hours,1.0342649613137533,63352.14609099546
Country,Austria,HoursComputer,Over 12 hours,1.0342649613137533,109420.15737520931
Country,Austria,HoursComputer,1 - 4 hours,1.0342649613137533,-53544.542462156576
Country,Austria,HoursComputer,Less than 1 hour,1.0342649613137533,-159479.67402640314
Country,Austria,DevType,Database administrator,1.0342649613137533,5866.828105947745
Country,Austria,DevType,Back-end developer,1.0342649613137533,17126.413017353785
Country,Austria,DevType,Mobile developer,1.0342649613137533,11825.76236178596
Country,Austria,DevType,Front-end developer,1.0342649613137533,-20407.340816498698
Country,Austria,DevType,Full-stack developer,1.0342649613137533,48603.79502559463
Country,Austria,DevType,Designer,1.0342649613137533,-17314.373140037602
Country,Austria,DevType,Embedded applications or devices developer,1.0342649613137533,-33522.08652154649
Country,Austria,DevType,Engineering manager,1.0342649613137533,53723.686948449926
Country,Austria,DevType,Data scientist or machine learning specialist,1.0342649613137533,-9942.234049197898
Country,Austria,DevType,Desktop or enterprise applications developer,1.0342649613137533,-22799.941405734004
Country,Austria,DevType,"C-suite executive (CEO, CTO, etc.)",1.0342649613137533,159584.39618130273
Country,Austria,DevType,QA or test developer,1.0342649613137533,-57227.190089989905
Country,Austria,DevType,System administrator,1.0342649613137533,0.0
